concept:name,time:timestamp,case:concept:name
Resolve ticket,2024-07-29 08:23:50,case_2650
Closed,2024-08-26 10:27:18,case_2650
Assign seriousness,2024-07-25 08:39:03,case_2651
Wait,2024-07-26 12:56:08,case_2651
Require upgrade,2024-08-09 09:29:31,case_2651
Resolve ticket,2024-08-19 08:43:10,case_2651
Closed,2024-09-02 08:21:00,case_2651
Assign seriousness,2024-07-25 12:27:13,case_2652
Assign seriousness,2024-08-05 12:21:27,case_2652
Insert ticket,2024-08-05 12:21:27,case_2652
Resolve ticket,2024-08-08 08:30:51,case_2652
Closed,2024-09-16 08:53:42,case_2652
Assign seriousness,2024-07-25 09:55:41,case_2653
Assign seriousness,2024-07-30 08:17:25,case_2653
INVALID,2024-08-06 13:38:25,case_2653
Resolve ticket,2024-08-14 08:38:01,case_2653
Closed,2024-09-05 18:41:40,case_2653
Assign seriousness,2024-07-25 09:09:30,case_2654
Assign seriousness,2024-08-12 12:49:05,case_2654
Wait,2024-08-15 08:35:50,case_2654
Resolve ticket,2024-08-23 08:54:37,case_2654
Closed,2024-10-07 08:36:16,case_2654
Assign seriousness,2024-07-25 08:28:51,case_2655
Assign seriousness,2024-07-30 08:05:11,case_2655
Resolve SW anomaly,2024-08-05 08:17:09,case_2655
Resolve ticket,2024-09-16 08:59:51,case_2655
Closed,2024-10-15 15:41:40,case_2655
Assign seriousness,2024-07-25 09:21:13,case_2656
VERIFIED,2024-07-26 08:57:23,case_2656
Schedule intervention,2024-08-09 19:48:53,case_2656
Resolve ticket,2024-08-19 12:41:43,case_2656
Closed,2024-09-03 09:32:21,case_2656
Assign seriousness,2024-07-25 09:15:31,case_2657
Insert ticket,2024-07-25 09:15:31,case_2657
Assign seriousness,2024-07-25 09:15:31,case_2657
Resolve ticket,2024-07-25 09:15:31,case_2657
Closed,2024-08-22 08:54:30,case_2657
Assign seriousness,2024-07-25 09:27:44,case_2658
Assign seriousness,2024-08-01 08:55:09,case_2658
Require upgrade,2024-08-01 08:55:09,case_2658
Resolve ticket,2024-08-01 08:55:09,case_2658
Closed,2024-09-03 16:21:38,case_2658
Assign seriousness,2024-07-25 09:09:12,case_2659
Assign seriousness,2024-08-05 11:09:28,case_2659
Resolve ticket,2024-08-05 11:09:28,case_2659
Resolve ticket,2024-08-07 17:24:53,case_2659
Closed,2024-09-18 18:55:47,case_2659
Assign seriousness,2024-07-25 10:52:43,case_2660
Resolve ticket,2024-07-25 10:52:43,case_2660
RESOLVED,2024-07-25 12:58:00,case_2660
Resolve ticket,2024-07-31 08:07:54,case_2660
Closed,2024-08-19 08:20:24,case_2660
Assign seriousness,2024-07-25 08:54:31,case_2661
Take in charge ticket,2024-07-25 08:54:31,case_2661
Assign seriousness,2024-07-26 08:25:43,case_2661
Resolve ticket,2024-07-29 16:29:29,case_2661
Closed,2024-08-27 08:28:12,case_2661
Assign seriousness,2024-07-25 12:41:52,case_2662
Insert ticket,2024-07-31 15:25:43,case_2662
Assign seriousness,2024-08-01 19:19:58,case_2662
Resolve ticket,2024-08-06 08:21:04,case_2662
Closed,2024-09-09 17:14:42,case_2662
Assign seriousness,2024-07-25 08:31:34,case_2663
Require upgrade,2024-08-01 08:15:59,case_2663
Insert ticket,2024-08-26 14:30:46,case_2663
Resolve ticket,2024-09-02 08:23:19,case_2663
Closed,2024-10-07 10:12:36,case_2663
Assign seriousness,2024-07-25 09:17:20,case_2664
Assign seriousness,2024-08-02 12:07:22,case_2664
Resolve ticket,2024-08-02 14:25:42,case_2664
Resolve ticket,2024-08-08 11:05:30,case_2664
Closed,2024-09-12 08:38:01,case_2664
Assign seriousness,2024-07-25 11:51:39,case_2665
VERIFIED,2024-07-26 09:26:24,case_2665
Create SW anomaly,2024-08-08 08:50:26,case_2665
Resolve ticket,2024-09-09 08:57:16,case_2665
Closed,2024-10-22 08:28:44,case_2665
Assign seriousness,2024-07-25 09:02:28,case_2666
Resolve ticket,2024-07-25 09:02:28,case_2666
Wait,2024-07-29 19:31:36,case_2666
Resolve ticket,2024-07-29 19:31:36,case_2666
Closed,2024-09-02 11:26:41,case_2666
Assign seriousness,2024-07-25 09:11:52,case_2667
Insert ticket,2024-07-29 15:20:23,case_2667
Resolve ticket,2024-08-08 08:04:08,case_2667
Resolve ticket,2024-08-08 08:04:08,case_2667
Closed,2024-08-26 20:59:59,case_2667
Assign seriousness,2024-07-25 09:02:50,case_2668
Take in charge ticket,2024-07-25 09:02:50,case_2668
INVALID,2024-07-25 11:24:36,case_2668
Resolve ticket,2024-08-02 08:24:11,case_2668
Closed,2024-09-23 08:19:10,case_2668
Assign seriousness,2024-07-25 17:29:35,case_2669
Take in charge ticket,2024-07-30 08:23:48,case_2669
VERIFIED,2024-08-09 14:24:14,case_2669
Resolve ticket,2024-08-26 08:56:45,case_2669
Closed,2024-09-26 18:12:01,case_2669
Assign seriousness,2024-07-25 20:47:43,case_2670
VERIFIED,2024-07-31 11:25:16,case_2670
Assign seriousness,2024-08-06 16:54:19,case_2670
Resolve ticket,2024-08-07 08:34:52,case_2670
Closed,2024-08-29 15:51:58,case_2670
Assign seriousness,2024-07-25 12:35:51,case_2671
Wait,2024-07-29 17:45:35,case_2671
Assign seriousness,2024-08-12 18:57:49,case_2671
Resolve ticket,2024-08-12 18:57:49,case_2671
Closed,2024-09-16 08:29:55,case_2671
Assign seriousness,2024-07-25 09:20:41,case_2673
Assign seriousness,2024-07-25 09:20:41,case_2673
Resolve ticket,2024-07-29 08:47:39,case_2673
Resolve ticket,2024-07-29 08:47:39,case_2673
Closed,2024-09-12 08:16:24,case_2673
Assign seriousness,2024-07-25 08:21:42,case_2674
Assign seriousness,2024-08-13 14:21:44,case_2674
VERIFIED,2024-08-13 14:21:44,case_2674
Resolve ticket,2024-08-28 17:38:54,case_2674
Closed,2024-09-23 17:30:14,case_2674
Assign seriousness,2024-07-25 09:46:45,case_2675
Assign seriousness,2024-08-05 17:17:26,case_2675
VERIFIED,2024-08-05 17:17:26,case_2675
Resolve ticket,2024-08-20 18:28:03,case_2675
Closed,2024-09-12 08:14:53,case_2675
Assign seriousness,2024-07-25 08:23:56,case_2676
Resolve ticket,2024-07-25 19:35:22,case_2676
Schedule intervention,2024-07-29 08:59:08,case_2676
Resolve ticket,2024-08-08 08:20:16,case_2676
Closed,2024-09-02 08:13:54,case_2676
Assign seriousness,2024-07-25 09:34:34,case_2677
Insert ticket,2024-07-30 08:43:54,case_2677
Assign seriousness,2024-07-30 08:43:54,case_2677
Resolve ticket,2024-07-31 08:06:53,case_2677
Closed,2024-09-03 13:34:51,case_2677
Assign seriousness,2024-07-25 10:18:25,case_2678
INVALID,2024-07-25 10:18:25,case_2678
Assign seriousness,2024-08-02 08:18:01,case_2678
Resolve ticket,2024-08-07 08:00:21,case_2678
Closed,2024-08-30 17:26:18,case_2678
Assign seriousness,2024-07-25 08:48:00,case_2679
INVALID,2024-08-02 08:46:06,case_2679
Resolve ticket,2024-08-09 19:45:41,case_2679
Resolve ticket,2024-08-09 19:45:41,case_2679
Closed,2024-08-26 08:03:50,case_2679
Assign seriousness,2024-07-25 09:34:16,case_2680
Resolve ticket,2024-07-25 09:34:16,case_2680
Insert ticket,2024-08-07 08:08:57,case_2680
Resolve ticket,2024-08-08 08:42:42,case_2680
Closed,2024-09-10 08:59:19,case_2680
Assign seriousness,2024-07-25 08:30:50,case_2681
Require upgrade,2024-08-01 08:30:07,case_2681
Schedule intervention,2024-08-13 10:49:49,case_2681
Resolve ticket,2024-08-22 16:22:18,case_2681
Closed,2024-09-24 08:41:08,case_2681
Assign seriousness,2024-07-25 09:27:59,case_2682
Wait,2024-07-29 19:44:08,case_2682
Require upgrade,2024-08-12 16:04:59,case_2682
Resolve ticket,2024-08-21 17:15:28,case_2682
Closed,2024-09-24 08:06:06,case_2682
Assign seriousness,2024-07-25 09:01:06,case_2683
Resolve ticket,2024-07-25 10:57:32,case_2683
Wait,2024-07-26 08:48:09,case_2683
Resolve ticket,2024-08-07 08:35:21,case_2683
Closed,2024-10-01 08:59:42,case_2683
Assign seriousness,2024-07-25 15:19:31,case_2684
Assign seriousness,2024-07-25 15:19:31,case_2684
Resolve ticket,2024-07-25 15:19:31,case_2684
Resolve ticket,2024-07-25 15:19:31,case_2684
Closed,2024-09-04 14:48:02,case_2684
Assign seriousness,2024-07-25 09:03:00,case_2685
Create SW anomaly,2024-07-29 14:43:04,case_2685
Assign seriousness,2024-08-02 08:07:32,case_2685
Resolve ticket,2024-08-02 08:07:32,case_2685
Closed,2024-09-05 08:02:16,case_2685
Assign seriousness,2024-07-25 09:57:37,case_2686
Assign seriousness,2024-07-25 09:57:37,case_2686
Wait,2024-07-29 08:18:57,case_2686
Resolve ticket,2024-08-15 12:14:07,case_2686
Closed,2024-09-02 08:47:32,case_2686
Assign seriousness,2024-07-25 12:55:24,case_2687
Assign seriousness,2024-07-25 12:55:24,case_2687
Insert ticket,2024-08-05 08:08:40,case_2687
Resolve ticket,2024-08-06 08:01:03,case_2687
Closed,2024-09-23 08:01:33,case_2687
Assign seriousness,2024-07-25 08:49:17,case_2688
Resolve ticket,2024-07-26 08:59:10,case_2688
Schedule intervention,2024-08-02 13:00:49,case_2688
Resolve ticket,2024-08-12 08:28:11,case_2688
Closed,2024-09-03 12:09:30,case_2688
Assign seriousness,2024-07-25 09:07:18,case_2689
Require upgrade,2024-07-29 08:42:36,case_2689
Take in charge ticket,2024-09-03 08:13:53,case_2689
Resolve ticket,2024-09-03 08:13:53,case_2689
Closed,2024-10-09 18:59:00,case_2689
Assign seriousness,2024-07-25 09:25:03,case_2690
Assign seriousness,2024-08-05 08:13:39,case_2690
Resolve ticket,2024-08-05 13:53:29,case_2690
Resolve ticket,2024-08-05 13:53:29,case_2690
Closed,2024-09-30 08:21:10,case_2690
Assign seriousness,2024-07-25 14:11:52,case_2691
Resolve ticket,2024-07-26 09:34:37,case_2691
Resolve SW anomaly,2024-07-31 08:24:18,case_2691
Resolve ticket,2024-08-26 08:17:11,case_2691
Closed,2024-10-11 12:02:59,case_2691
Assign seriousness,2024-07-25 08:29:49,case_2692
Insert ticket,2024-07-29 09:49:02,case_2692
Resolve ticket,2024-08-06 08:33:47,case_2692
Resolve ticket,2024-08-09 08:18:10,case_2692
Closed,2024-08-29 08:57:32,case_2692
Assign seriousness,2024-07-25 14:38:22,case_2693
Resolve ticket,2024-07-25 14:38:22,case_2693
INVALID,2024-08-06 15:24:50,case_2693
Resolve ticket,2024-08-14 08:24:25,case_2693
Closed,2024-09-16 08:23:54,case_2693
Assign seriousness,2024-07-25 09:54:17,case_2694
Assign seriousness,2024-07-25 09:54:17,case_2694
Require upgrade,2024-07-25 09:54:17,case_2694
Resolve ticket,2024-08-02 14:52:07,case_2694
Closed,2024-09-02 08:13:11,case_2694
Assign seriousness,2024-07-25 12:15:54,case_2695
Resolve ticket,2024-07-25 12:15:54,case_2695
Wait,2024-07-26 08:44:53,case_2695
Resolve ticket,2024-08-26 11:00:01,case_2695
Closed,2024-10-21 19:27:38,case_2695
Assign seriousness,2024-07-25 10:36:49,case_2696
Assign seriousness,2024-07-25 10:36:49,case_2696
VERIFIED,2024-08-05 08:07:56,case_2696
Resolve ticket,2024-08-19 08:41:30,case_2696
Closed,2024-09-23 08:56:33,case_2696
Assign seriousness,2024-07-25 10:52:47,case_2697
Assign seriousness,2024-07-29 08:45:50,case_2697
Insert ticket,2024-07-29 08:45:50,case_2697
Resolve ticket,2024-08-05 08:42:47,case_2697
Closed,2024-09-09 08:02:12,case_2697
Assign seriousness,2024-07-25 08:42:06,case_2698
Assign seriousness,2024-07-25 08:42:06,case_2698
Require upgrade,2024-07-25 08:42:06,case_2698
Resolve ticket,2024-07-29 08:56:02,case_2698
Closed,2024-08-12 15:54:19,case_2698
Assign seriousness,2024-07-25 10:46:23,case_2700
Assign seriousness,2024-07-30 14:17:01,case_2700
Schedule intervention,2024-07-31 08:48:02,case_2700
Resolve ticket,2024-08-09 12:56:27,case_2700
Closed,2024-08-13 08:10:53,case_2700
Assign seriousness,2024-07-25 08:31:56,case_2701
Assign seriousness,2024-07-29 08:12:03,case_2701
Require upgrade,2024-08-05 08:41:42,case_2701
Resolve ticket,2024-08-12 08:15:20,case_2701
Closed,2024-09-16 10:58:31,case_2701
Assign seriousness,2024-07-25 12:24:19,case_2702
Resolve ticket,2024-07-25 12:24:19,case_2702
Create SW anomaly,2024-08-05 08:54:40,case_2702
Resolve ticket,2024-08-19 13:58:28,case_2702
Closed,2024-09-10 08:08:51,case_2702
Assign seriousness,2024-07-25 10:00:09,case_2703
Assign seriousness,2024-08-06 17:44:29,case_2703
Resolve ticket,2024-08-09 20:41:25,case_2703
Resolve ticket,2024-08-09 20:41:25,case_2703
Closed,2024-09-17 08:27:57,case_2703
Assign seriousness,2024-07-25 09:24:07,case_2704
Wait,2024-07-29 08:59:32,case_2704
Assign seriousness,2024-08-12 15:25:36,case_2704
Resolve ticket,2024-08-12 15:25:36,case_2704
Closed,2024-09-26 08:06:30,case_2704
Assign seriousness,2024-07-25 13:31:52,case_2705
Insert ticket,2024-07-25 13:31:52,case_2705
Create SW anomaly,2024-07-29 08:29:32,case_2705
Resolve ticket,2024-09-23 08:50:49,case_2705
Closed,2024-10-29 09:35:53,case_2705
Assign seriousness,2024-07-25 08:59:40,case_2706
Insert ticket,2024-07-25 17:59:09,case_2706
Assign seriousness,2024-07-25 17:59:09,case_2706
Resolve ticket,2024-07-30 08:48:04,case_2706
Closed,2024-08-16 08:57:17,case_2706
Assign seriousness,2024-07-25 13:45:09,case_2707
Assign seriousness,2024-07-25 13:45:09,case_2707
Resolve ticket,2024-07-25 17:57:44,case_2707
Resolve ticket,2024-07-29 09:04:40,case_2707
Closed,2024-09-09 08:12:59,case_2707
Assign seriousness,2024-07-25 08:36:39,case_2708
Resolve SW anomaly,2024-07-26 18:58:03,case_2708
Take in charge ticket,2024-08-08 08:50:32,case_2708
Resolve ticket,2024-08-08 08:50:32,case_2708
Closed,2024-09-11 12:01:57,case_2708
Assign seriousness,2024-07-25 09:21:16,case_2709
Resolve ticket,2024-07-26 12:16:46,case_2709
RESOLVED,2024-07-26 14:24:21,case_2709
Resolve ticket,2024-07-31 08:17:47,case_2709
Closed,2024-09-09 15:00:06,case_2709
Assign seriousness,2024-07-25 09:03:08,case_2710
Assign seriousness,2024-07-29 08:22:51,case_2710
INVALID,2024-08-05 17:18:29,case_2710
Resolve ticket,2024-08-13 08:18:05,case_2710
Closed,2024-09-02 16:39:16,case_2710
Assign seriousness,2024-07-25 09:06:47,case_2711
RESOLVED,2024-07-29 19:17:29,case_2711
Assign seriousness,2024-08-05 08:48:12,case_2711
Resolve ticket,2024-08-06 18:02:34,case_2711
Closed,2024-09-19 08:21:51,case_2711
Assign seriousness,2024-07-25 23:20:32,case_2713
Require upgrade,2024-07-31 08:48:02,case_2713
VERIFIED,2024-08-20 08:37:54,case_2713
Resolve ticket,2024-09-03 08:30:38,case_2713
Closed,2024-10-03 08:40:12,case_2713
Assign seriousness,2024-07-25 08:20:37,case_2714
INVALID,2024-08-05 08:03:30,case_2714
Resolve ticket,2024-08-12 19:03:05,case_2714
Resolve ticket,2024-08-14 08:08:40,case_2714
Closed,2024-09-02 08:37:56,case_2714
Assign seriousness,2024-07-25 09:22:13,case_2716
VERIFIED,2024-07-25 09:22:13,case_2716
INVALID,2024-08-08 08:55:35,case_2716
Resolve ticket,2024-08-15 19:55:10,case_2716
Closed,2024-09-30 13:10:44,case_2716
Assign seriousness,2024-07-25 10:07:35,case_2717
Create SW anomaly,2024-08-01 19:11:46,case_2717
Wait,2024-08-01 19:11:46,case_2717
Resolve ticket,2024-08-20 08:28:44,case_2717
Closed,2024-09-12 08:48:08,case_2717
Assign seriousness,2024-07-25 09:10:32,case_2718
Take in charge ticket,2024-08-01 19:53:25,case_2718
Assign seriousness,2024-08-02 14:24:37,case_2718
Resolve ticket,2024-08-05 14:50:02,case_2718
Closed,2024-09-05 08:48:54,case_2718
Assign seriousness,2024-07-25 08:41:08,case_2719
INVALID,2024-08-02 08:07:47,case_2719
Assign seriousness,2024-08-09 19:07:23,case_2719
Resolve ticket,2024-08-12 08:02:57,case_2719
Closed,2024-09-26 17:20:05,case_2719
Assign seriousness,2024-07-25 08:59:35,case_2720
Create SW anomaly,2024-08-02 08:47:58,case_2720
Resolve ticket,2024-08-19 16:34:57,case_2720
Resolve ticket,2024-08-19 16:34:57,case_2720
Closed,2024-10-07 11:22:18,case_2720
Assign seriousness,2024-07-25 11:26:22,case_2721
Require upgrade,2024-07-25 11:26:22,case_2721
Insert ticket,2024-08-05 08:04:17,case_2721
Resolve ticket,2024-08-06 10:34:27,case_2721
Closed,2024-09-16 08:24:08,case_2721
Assign seriousness,2024-07-25 09:25:57,case_2722
Assign seriousness,2024-08-07 08:00:36,case_2722
VERIFIED,2024-08-12 08:13:34,case_2722
Resolve ticket,2024-08-28 18:21:02,case_2722
Closed,2024-09-16 08:51:45,case_2722
Assign seriousness,2024-07-25 08:51:58,case_2723
Assign seriousness,2024-07-25 10:54:14,case_2723
Resolve ticket,2024-07-25 17:30:53,case_2723
Resolve ticket,2024-07-25 20:15:01,case_2723
Closed,2024-08-28 08:50:11,case_2723
Assign seriousness,2024-07-25 08:19:53,case_2724
Resolve ticket,2024-07-29 08:55:13,case_2724
Schedule intervention,2024-08-05 08:27:02,case_2724
Resolve ticket,2024-08-14 15:52:08,case_2724
Closed,2024-09-16 15:09:47,case_2724
Assign seriousness,2024-07-25 08:53:26,case_2725
Resolve ticket,2024-07-25 08:53:26,case_2725
Schedule intervention,2024-08-01 17:57:14,case_2725
Resolve ticket,2024-08-12 08:30:13,case_2725
Closed,2024-09-12 08:06:24,case_2725
Assign seriousness,2024-07-25 09:18:49,case_2727
Resolve ticket,2024-07-25 09:18:49,case_2727
INVALID,2024-07-30 08:02:38,case_2727
Resolve ticket,2024-08-06 19:02:14,case_2727
Closed,2024-08-27 08:28:32,case_2727
Assign seriousness,2024-07-25 09:08:34,case_2728
Require upgrade,2024-07-25 09:08:34,case_2728
Require upgrade,2024-08-05 08:26:20,case_2728
Resolve ticket,2024-08-05 08:26:20,case_2728
Closed,2024-09-04 08:19:39,case_2728
Assign seriousness,2024-07-25 09:01:52,case_2730
Resolve ticket,2024-07-30 12:09:46,case_2730
Insert ticket,2024-08-06 08:23:26,case_2730
Resolve ticket,2024-08-06 08:23:26,case_2730
Closed,2024-08-29 08:48:24,case_2730
Assign seriousness,2024-07-25 18:33:59,case_2731
Insert ticket,2024-07-26 08:03:49,case_2731
Resolve ticket,2024-07-29 10:00:57,case_2731
Resolve ticket,2024-07-29 10:00:57,case_2731
Closed,2024-09-13 08:14:05,case_2731
Assign seriousness,2024-07-25 08:41:11,case_2732
Take in charge ticket,2024-08-05 08:01:42,case_2732
VERIFIED,2024-08-12 08:21:03,case_2732
Resolve ticket,2024-08-28 09:49:59,case_2732
Closed,2024-10-04 08:15:09,case_2732
Assign seriousness,2024-07-25 10:57:07,case_2733
Resolve ticket,2024-07-26 13:22:52,case_2733
Schedule intervention,2024-08-07 08:50:14,case_2733
Resolve ticket,2024-08-16 15:34:41,case_2733
Closed,2024-10-14 08:29:59,case_2733
Assign seriousness,2024-07-25 08:55:13,case_2734
Assign seriousness,2024-07-25 08:55:13,case_2734
INVALID,2024-07-25 08:55:13,case_2734
Resolve ticket,2024-08-01 19:54:49,case_2734
Closed,2024-09-09 11:18:18,case_2734
Assign seriousness,2024-07-25 08:55:00,case_2735
RESOLVED,2024-08-02 09:33:33,case_2735
Assign seriousness,2024-08-08 08:14:24,case_2735
Resolve ticket,2024-08-08 08:14:24,case_2735
Closed,2024-09-19 16:50:05,case_2735
Assign seriousness,2024-07-25 09:01:04,case_2736
Schedule intervention,2024-07-31 08:42:32,case_2736
Resolve ticket,2024-08-08 19:00:44,case_2736
Resolve ticket,2024-08-09 08:51:08,case_2736
Closed,2024-08-23 08:12:51,case_2736
Assign seriousness,2024-07-25 12:14:07,case_2737
Schedule intervention,2024-07-25 12:14:07,case_2737
INVALID,2024-07-30 10:05:31,case_2737
Resolve ticket,2024-08-07 08:05:07,case_2737
Closed,2024-09-10 08:51:55,case_2737
Assign seriousness,2024-07-25 09:56:23,case_2738
Resolve ticket,2024-07-25 09:56:23,case_2738
Insert ticket,2024-08-06 08:38:06,case_2738
Resolve ticket,2024-08-06 08:38:06,case_2738
Closed,2024-09-11 17:19:03,case_2738
Assign seriousness,2024-07-25 08:59:12,case_2739
INVALID,2024-07-25 08:59:12,case_2739
Require upgrade,2024-08-01 19:58:47,case_2739
Resolve ticket,2024-08-19 15:10:07,case_2739
Closed,2024-09-27 08:35:22,case_2739
Assign seriousness,2024-07-25 08:38:59,case_2740
Wait,2024-07-29 08:43:52,case_2740
Require upgrade,2024-08-05 14:16:07,case_2740
Resolve ticket,2024-08-05 14:16:07,case_2740
Closed,2024-09-11 08:19:56,case_2740
Assign seriousness,2024-07-25 09:13:48,case_2742
INVALID,2024-07-29 19:40:02,case_2742
Insert ticket,2024-08-06 08:39:38,case_2742
Resolve ticket,2024-08-06 08:39:38,case_2742
Closed,2024-08-29 08:48:50,case_2742
Assign seriousness,2024-07-25 10:32:25,case_2743
Assign seriousness,2024-08-06 13:19:25,case_2743
Resolve ticket,2024-08-07 19:51:32,case_2743
Resolve ticket,2024-08-07 19:51:32,case_2743
Closed,2024-09-16 08:58:37,case_2743
Assign seriousness,2024-07-25 09:17:59,case_2744
Take in charge ticket,2024-07-25 09:17:59,case_2744
VERIFIED,2024-08-05 17:56:04,case_2744
Resolve ticket,2024-08-22 08:25:12,case_2744
Closed,2024-09-18 09:20:46,case_2744
Assign seriousness,2024-07-25 09:10:07,case_2745
Create SW anomaly,2024-07-25 09:10:07,case_2745
Create SW anomaly,2024-07-25 10:15:11,case_2745
Resolve ticket,2024-07-25 10:15:11,case_2745
Closed,2024-08-12 08:01:07,case_2745
Assign seriousness,2024-07-25 12:34:38,case_2746
Resolve ticket,2024-07-26 18:58:26,case_2746
INVALID,2024-08-02 08:52:10,case_2746
Resolve ticket,2024-08-09 19:51:46,case_2746
Closed,2024-09-09 08:51:45,case_2746
Assign seriousness,2024-07-25 09:00:40,case_2747
Assign seriousness,2024-08-01 08:56:15,case_2747
Resolve ticket,2024-08-05 13:22:24,case_2747
Resolve ticket,2024-08-05 13:22:24,case_2747
Closed,2024-09-05 13:19:00,case_2747
Assign seriousness,2024-07-25 10:20:17,case_2748
Resolve ticket,2024-07-25 10:20:17,case_2748
RESOLVED,2024-07-25 12:27:42,case_2748
Resolve ticket,2024-07-29 19:29:53,case_2748
Closed,2024-08-20 19:14:48,case_2748
Assign seriousness,2024-07-25 09:33:38,case_2749
Assign seriousness,2024-07-25 09:33:38,case_2749
Resolve ticket,2024-07-25 09:33:38,case_2749
Resolve ticket,2024-07-25 09:33:38,case_2749
Closed,2024-08-30 19:53:15,case_2749
Assign seriousness,2024-07-25 08:37:11,case_2750
Assign seriousness,2024-07-25 08:37:11,case_2750
Resolve ticket,2024-07-25 08:37:11,case_2750
Resolve ticket,2024-07-29 08:33:46,case_2750
Closed,2024-08-22 16:25:02,case_2750
Assign seriousness,2024-07-25 08:56:46,case_2751
RESOLVED,2024-07-29 08:36:38,case_2751
Require upgrade,2024-07-31 13:39:32,case_2751
Resolve ticket,2024-07-31 13:39:32,case_2751
Closed,2024-09-02 08:21:27,case_2751
Assign seriousness,2024-07-25 11:13:21,case_2752
Resolve ticket,2024-07-29 19:39:30,case_2752
Require upgrade,2024-08-01 10:37:26,case_2752
Resolve ticket,2024-08-21 12:05:33,case_2752
Closed,2024-09-13 08:24:30,case_2752
Assign seriousness,2024-07-25 08:36:56,case_2754
Wait,2024-07-26 08:09:50,case_2754
Require upgrade,2024-08-05 10:14:43,case_2754
Resolve ticket,2024-08-05 10:14:43,case_2754
Closed,2024-08-16 12:19:50,case_2754
Assign seriousness,2024-07-25 08:42:50,case_2755
INVALID,2024-07-30 08:58:30,case_2755
Resolve ticket,2024-08-06 19:58:05,case_2755
Resolve ticket,2024-08-06 19:58:05,case_2755
Closed,2024-09-05 11:23:53,case_2755
Assign seriousness,2024-07-25 08:25:34,case_2756
Resolve ticket,2024-07-29 08:46:38,case_2756
INVALID,2024-08-09 08:59:12,case_2756
Resolve ticket,2024-08-16 19:58:48,case_2756
Closed,2024-09-09 08:05:42,case_2756
Assign seriousness,2024-07-25 09:34:17,case_2757
Resolve ticket,2024-07-25 13:42:44,case_2757
Schedule intervention,2024-08-05 11:57:24,case_2757
Resolve ticket,2024-08-15 19:18:58,case_2757
Closed,2024-09-16 15:14:46,case_2757
Assign seriousness,2024-07-25 08:20:49,case_2758
Assign seriousness,2024-07-25 08:20:49,case_2758
Wait,2024-07-29 18:11:39,case_2758
Resolve ticket,2024-08-20 08:18:58,case_2758
Closed,2024-09-23 08:37:13,case_2758
Assign seriousness,2024-07-25 08:37:56,case_2759
Schedule intervention,2024-07-25 08:37:56,case_2759
Resolve ticket,2024-08-05 08:21:38,case_2759
Resolve ticket,2024-08-07 08:58:55,case_2759
Closed,2024-08-27 20:45:55,case_2759
Assign seriousness,2024-07-25 08:53:26,case_2760
Schedule intervention,2024-08-02 08:00:58,case_2760
Schedule intervention,2024-08-07 08:18:49,case_2760
Resolve ticket,2024-08-16 18:46:17,case_2760
Closed,2024-09-02 08:57:17,case_2760
Assign seriousness,2024-07-25 09:54:28,case_2761
Resolve SW anomaly,2024-08-01 12:03:37,case_2761
Resolve ticket,2024-08-21 08:36:41,case_2761
Resolve ticket,2024-08-26 15:34:46,case_2761
Closed,2024-10-04 08:33:52,case_2761
Assign seriousness,2024-07-25 09:46:47,case_2762
Resolve ticket,2024-07-25 09:46:47,case_2762
VERIFIED,2024-08-08 11:15:53,case_2762
Resolve ticket,2024-08-26 08:33:23,case_2762
Closed,2024-10-08 08:19:18,case_2762
Assign seriousness,2024-07-25 08:18:29,case_2763
Insert ticket,2024-07-25 08:18:29,case_2763
Resolve ticket,2024-07-29 08:58:48,case_2763
Resolve ticket,2024-07-30 08:02:42,case_2763
Closed,2024-08-23 14:22:08,case_2763
Assign seriousness,2024-07-25 10:17:34,case_2764
Wait,2024-08-02 12:14:22,case_2764
Require upgrade,2024-08-12 17:14:51,case_2764
Resolve ticket,2024-08-12 17:14:51,case_2764
Closed,2024-09-18 08:31:33,case_2764
Assign seriousness,2024-07-25 08:56:29,case_2765
Resolve ticket,2024-07-25 12:12:28,case_2765
Resolve SW anomaly,2024-08-02 08:18:40,case_2765
Resolve ticket,2024-08-21 08:38:16,case_2765
Closed,2024-10-02 08:16:16,case_2765
Assign seriousness,2024-07-25 08:23:12,case_2766
Create SW anomaly,2024-08-01 16:34:07,case_2766
Resolve ticket,2024-08-21 08:22:39,case_2766
Resolve ticket,2024-08-21 08:22:39,case_2766
Closed,2024-09-23 08:44:06,case_2766
Assign seriousness,2024-07-25 12:13:24,case_2767
Assign seriousness,2024-07-29 18:48:50,case_2767
Schedule intervention,2024-07-29 18:48:50,case_2767
Resolve ticket,2024-08-08 08:41:45,case_2767
Closed,2024-09-16 08:52:12,case_2767
Assign seriousness,2024-07-25 09:04:14,case_2768
Create SW anomaly,2024-08-05 15:57:45,case_2768
Take in charge ticket,2024-08-06 19:55:13,case_2768
Resolve ticket,2024-08-06 19:55:13,case_2768
Closed,2024-09-18 08:16:33,case_2768
Assign seriousness,2024-07-25 10:25:51,case_2769
INVALID,2024-07-25 10:25:51,case_2769
Resolve ticket,2024-08-02 08:25:27,case_2769
Resolve ticket,2024-08-02 08:25:27,case_2769
Closed,2024-08-23 08:00:06,case_2769
Assign seriousness,2024-07-25 11:49:30,case_2770
Resolve ticket,2024-07-25 13:54:14,case_2770
Wait,2024-07-26 08:26:07,case_2770
