concept:name,time:timestamp,case:concept:name
Resolve ticket,2024-08-21 08:40:26,case_2829
Closed,2024-09-02 08:25:14,case_2829
Assign seriousness,2024-08-01 00:55:17,case_2830
Take in charge ticket,2024-08-02 08:45:47,case_2830
Wait,2024-08-05 08:55:24,case_2830
Resolve ticket,2024-08-14 12:08:29,case_2830
Closed,2024-09-02 17:34:01,case_2830
Assign seriousness,2024-07-31 23:54:43,case_2831
Take in charge ticket,2024-08-09 09:59:10,case_2831
Insert ticket,2024-08-09 09:59:10,case_2831
Resolve ticket,2024-08-14 12:33:29,case_2831
Closed,2024-09-12 08:48:54,case_2831
Assign seriousness,2024-08-01 14:02:54,case_2832
Take in charge ticket,2024-08-01 14:02:54,case_2832
Create SW anomaly,2024-08-05 08:50:26,case_2832
Resolve ticket,2024-08-05 08:50:26,case_2832
Closed,2024-09-09 08:57:43,case_2832
Assign seriousness,2024-07-31 23:05:31,case_2833
Take in charge ticket,2024-08-01 08:05:31,case_2833
Wait,2024-08-07 08:25:24,case_2833
Resolve ticket,2024-08-08 08:58:12,case_2833
Closed,2024-09-04 14:16:18,case_2833
Assign seriousness,2024-08-01 00:34:40,case_2834
Take in charge ticket,2024-08-05 08:55:06,case_2834
VERIFIED,2024-08-07 17:00:23,case_2834
Resolve ticket,2024-08-21 20:59:56,case_2834
Closed,2024-09-05 15:47:37,case_2834
Assign seriousness,2024-07-31 23:59:53,case_2835
Take in charge ticket,2024-08-07 08:02:33,case_2835
Schedule intervention,2024-08-19 08:46:48,case_2835
Resolve ticket,2024-08-29 19:07:14,case_2835
Closed,2024-10-02 08:41:35,case_2835
Assign seriousness,2024-07-31 23:19:27,case_2836
Take in charge ticket,2024-08-08 08:42:36,case_2836
Insert ticket,2024-08-08 08:42:36,case_2836
Resolve ticket,2024-08-19 08:50:13,case_2836
Closed,2024-09-30 08:48:53,case_2836
Assign seriousness,2024-07-31 23:55:49,case_2837
Take in charge ticket,2024-08-01 08:55:49,case_2837
Schedule intervention,2024-08-12 20:45:21,case_2837
Resolve ticket,2024-08-22 08:10:52,case_2837
Closed,2024-09-18 11:30:29,case_2837
Assign seriousness,2024-07-31 23:33:24,case_2838
Take in charge ticket,2024-08-06 08:30:07,case_2838
Schedule intervention,2024-08-06 08:30:07,case_2838
Resolve ticket,2024-08-16 08:52:34,case_2838
Closed,2024-09-05 12:15:34,case_2838
Assign seriousness,2024-08-01 00:42:04,case_2839
Take in charge ticket,2024-08-01 08:42:04,case_2839
Insert ticket,2024-08-05 08:43:31,case_2839
Resolve ticket,2024-08-12 08:16:34,case_2839
Closed,2024-09-06 15:01:00,case_2839
Assign seriousness,2024-08-01 00:20:47,case_2840
Take in charge ticket,2024-08-01 08:20:47,case_2840
Insert ticket,2024-08-02 08:19:12,case_2840
Resolve ticket,2024-08-13 09:46:43,case_2840
Closed,2024-09-04 20:02:55,case_2840
Assign seriousness,2024-07-31 23:23:16,case_2841
Take in charge ticket,2024-08-01 18:02:00,case_2841
Insert ticket,2024-08-05 16:43:40,case_2841
Resolve ticket,2024-08-07 08:54:46,case_2841
Closed,2024-09-16 08:23:27,case_2841
Assign seriousness,2024-08-01 00:34:22,case_2842
Take in charge ticket,2024-08-09 08:39:16,case_2842
Require upgrade,2024-08-13 12:47:12,case_2842
Resolve ticket,2024-08-13 12:47:12,case_2842
Closed,2024-09-30 08:41:30,case_2842
Assign seriousness,2024-07-31 23:31:13,case_2843
Take in charge ticket,2024-08-05 08:03:13,case_2843
Wait,2024-08-19 18:49:48,case_2843
Resolve ticket,2024-08-19 18:49:48,case_2843
Closed,2024-09-23 13:40:41,case_2843
Assign seriousness,2024-07-31 23:09:00,case_2844
Take in charge ticket,2024-08-14 09:52:28,case_2844
Require upgrade,2024-08-19 09:19:24,case_2844
Resolve ticket,2024-08-28 09:07:01,case_2844
Closed,2024-10-03 08:04:52,case_2844
Assign seriousness,2024-08-01 09:04:25,case_2845
Take in charge ticket,2024-08-01 09:04:25,case_2845
Require upgrade,2024-08-05 12:36:01,case_2845
Resolve ticket,2024-08-13 08:33:02,case_2845
Closed,2024-09-09 12:18:05,case_2845
Assign seriousness,2024-08-01 00:34:39,case_2846
Take in charge ticket,2024-08-12 13:44:16,case_2846
Require upgrade,2024-08-20 08:47:56,case_2846
Resolve ticket,2024-09-03 10:51:18,case_2846
Closed,2024-10-15 09:55:00,case_2846
Assign seriousness,2024-08-01 13:16:38,case_2847
Take in charge ticket,2024-08-02 15:53:02,case_2847
RESOLVED,2024-08-05 08:48:49,case_2847
Resolve ticket,2024-08-07 08:20:30,case_2847
Closed,2024-09-09 20:48:35,case_2847
Assign seriousness,2024-08-01 00:00:59,case_2848
Take in charge ticket,2024-08-01 08:00:59,case_2848
RESOLVED,2024-08-05 18:02:23,case_2848
Resolve ticket,2024-08-07 17:16:48,case_2848
Closed,2024-10-04 08:56:51,case_2848
Assign seriousness,2024-07-31 23:17:04,case_2849
Take in charge ticket,2024-08-01 08:17:04,case_2849
Insert ticket,2024-08-06 08:51:00,case_2849
Resolve ticket,2024-08-16 08:14:56,case_2849
Closed,2024-09-19 08:26:14,case_2849
Assign seriousness,2024-08-01 00:26:42,case_2850
Take in charge ticket,2024-08-01 08:26:42,case_2850
Wait,2024-08-05 17:13:56,case_2850
Resolve ticket,2024-08-08 08:16:43,case_2850
Closed,2024-09-02 11:27:53,case_2850
Assign seriousness,2024-07-31 23:41:39,case_2851
Take in charge ticket,2024-08-01 08:41:39,case_2851
RESOLVED,2024-08-13 16:34:21,case_2851
Resolve ticket,2024-08-21 08:09:17,case_2851
Closed,2024-09-25 09:07:37,case_2851
Assign seriousness,2024-07-31 23:56:16,case_2852
Take in charge ticket,2024-08-01 08:56:16,case_2852
INVALID,2024-08-02 08:28:41,case_2852
Resolve ticket,2024-08-09 19:28:17,case_2852
Closed,2024-10-02 08:11:00,case_2852
Assign seriousness,2024-08-01 01:09:03,case_2853
Take in charge ticket,2024-08-02 08:03:56,case_2853
Create SW anomaly,2024-08-02 08:03:56,case_2853
Resolve ticket,2024-08-27 18:20:24,case_2853
Closed,2024-10-10 19:03:56,case_2853
Assign seriousness,2024-08-01 11:13:14,case_2854
Take in charge ticket,2024-08-01 11:13:14,case_2854
Require upgrade,2024-08-07 15:06:35,case_2854
Resolve ticket,2024-08-23 20:40:38,case_2854
Closed,2024-09-24 12:06:42,case_2854
Assign seriousness,2024-07-31 23:40:26,case_2855
Take in charge ticket,2024-08-01 08:40:26,case_2855
Insert ticket,2024-08-12 19:07:12,case_2855
Resolve ticket,2024-08-14 08:56:22,case_2855
Closed,2024-08-29 11:46:45,case_2855
Assign seriousness,2024-08-01 02:02:05,case_2856
Take in charge ticket,2024-08-01 08:02:05,case_2856
Require upgrade,2024-08-12 08:15:57,case_2856
Resolve ticket,2024-08-30 08:18:57,case_2856
Closed,2024-10-02 20:59:28,case_2856
Assign seriousness,2024-08-01 16:43:44,case_2857
Take in charge ticket,2024-08-01 19:28:19,case_2857
Insert ticket,2024-08-05 08:45:30,case_2857
Resolve ticket,2024-08-05 08:45:30,case_2857
Closed,2024-09-02 19:32:51,case_2857
Assign seriousness,2024-08-01 00:47:30,case_2858
Take in charge ticket,2024-08-01 08:47:30,case_2858
Schedule intervention,2024-08-01 20:04:42,case_2858
Resolve ticket,2024-08-12 08:55:51,case_2858
Closed,2024-09-23 08:11:17,case_2858
Assign seriousness,2024-07-31 23:22:19,case_2859
Take in charge ticket,2024-08-05 08:25:20,case_2859
RESOLVED,2024-08-14 08:48:57,case_2859
Resolve ticket,2024-08-19 16:05:48,case_2859
Closed,2024-10-03 13:15:37,case_2859
Assign seriousness,2024-07-31 23:38:00,case_2860
Take in charge ticket,2024-08-07 18:28:22,case_2860
Insert ticket,2024-08-19 20:08:56,case_2860
Resolve ticket,2024-08-26 08:44:57,case_2860
Closed,2024-10-21 08:11:44,case_2860
Assign seriousness,2024-08-01 00:22:09,case_2861
Take in charge ticket,2024-08-01 08:22:09,case_2861
Insert ticket,2024-08-02 08:06:23,case_2861
Resolve ticket,2024-08-08 15:21:30,case_2861
Closed,2024-09-13 08:33:14,case_2861
Assign seriousness,2024-07-31 23:48:20,case_2862
Take in charge ticket,2024-08-12 08:29:10,case_2862
Insert ticket,2024-08-19 16:41:14,case_2862
Resolve ticket,2024-08-19 16:41:14,case_2862
Closed,2024-09-18 16:39:54,case_2862
Assign seriousness,2024-07-31 23:25:16,case_2863
Take in charge ticket,2024-08-01 08:25:16,case_2863
Wait,2024-08-01 08:25:16,case_2863
Resolve ticket,2024-08-19 10:23:24,case_2863
Closed,2024-10-01 08:29:14,case_2863
Assign seriousness,2024-08-01 01:52:24,case_2864
Take in charge ticket,2024-08-05 17:34:52,case_2864
Wait,2024-08-05 17:34:52,case_2864
Resolve ticket,2024-08-12 16:46:48,case_2864
Closed,2024-08-30 20:41:43,case_2864
Assign seriousness,2024-07-31 23:54:52,case_2865
Take in charge ticket,2024-08-12 08:58:37,case_2865
Insert ticket,2024-08-15 11:03:02,case_2865
Resolve ticket,2024-08-15 11:03:02,case_2865
Closed,2024-09-17 08:23:11,case_2865
Assign seriousness,2024-08-01 00:15:03,case_2866
Take in charge ticket,2024-08-01 08:15:03,case_2866
INVALID,2024-08-12 15:15:25,case_2866
Resolve ticket,2024-08-20 08:15:01,case_2866
Closed,2024-09-05 11:13:55,case_2866
Assign seriousness,2024-08-01 01:31:20,case_2867
Take in charge ticket,2024-08-01 08:31:20,case_2867
Insert ticket,2024-08-06 15:15:53,case_2867
Resolve ticket,2024-08-07 13:40:06,case_2867
Closed,2024-08-23 08:18:55,case_2867
Assign seriousness,2024-07-31 23:26:05,case_2868
Take in charge ticket,2024-08-12 08:13:09,case_2868
Wait,2024-08-19 08:45:15,case_2868
Resolve ticket,2024-08-28 08:05:37,case_2868
Closed,2024-10-15 19:14:38,case_2868
Assign seriousness,2024-07-31 23:36:42,case_2869
Take in charge ticket,2024-08-07 08:57:02,case_2869
Create SW anomaly,2024-08-07 08:57:02,case_2869
Resolve ticket,2024-08-07 08:57:02,case_2869
Closed,2024-09-18 10:39:19,case_2869
Assign seriousness,2024-08-01 00:01:44,case_2870
Take in charge ticket,2024-08-07 08:57:47,case_2870
Insert ticket,2024-08-09 18:40:28,case_2870
Resolve ticket,2024-08-12 10:53:50,case_2870
Closed,2024-10-01 08:15:05,case_2870
Assign seriousness,2024-08-01 00:10:48,case_2871
Take in charge ticket,2024-08-01 08:10:48,case_2871
VERIFIED,2024-08-01 08:10:48,case_2871
Resolve ticket,2024-08-14 08:03:01,case_2871
Closed,2024-09-27 11:16:30,case_2871
Assign seriousness,2024-07-31 23:28:49,case_2872
Take in charge ticket,2024-08-05 08:30:03,case_2872
Insert ticket,2024-08-12 08:53:59,case_2872
Resolve ticket,2024-08-13 12:06:26,case_2872
Closed,2024-09-20 16:23:32,case_2872
Assign seriousness,2024-08-01 04:27:30,case_2873
Take in charge ticket,2024-08-01 08:27:30,case_2873
VERIFIED,2024-08-08 08:14:56,case_2873
Resolve ticket,2024-08-21 09:45:26,case_2873
Closed,2024-09-12 09:36:33,case_2873
Assign seriousness,2024-07-31 23:32:18,case_2874
Take in charge ticket,2024-08-01 08:32:18,case_2874
Resolve SW anomaly,2024-08-22 12:07:21,case_2874
Resolve ticket,2024-09-12 18:02:54,case_2874
Closed,2024-10-18 08:08:44,case_2874
Assign seriousness,2024-07-31 23:54:18,case_2875
Take in charge ticket,2024-08-01 08:54:18,case_2875
Wait,2024-08-01 08:54:18,case_2875
Resolve ticket,2024-08-07 08:51:28,case_2875
Closed,2024-09-26 11:32:05,case_2875
Assign seriousness,2024-08-01 02:18:20,case_2876
Take in charge ticket,2024-08-01 08:18:20,case_2876
Insert ticket,2024-08-07 09:29:14,case_2876
Resolve ticket,2024-08-16 08:54:50,case_2876
Closed,2024-09-02 12:07:20,case_2876
Assign seriousness,2024-07-31 23:58:33,case_2877
Take in charge ticket,2024-08-05 19:53:05,case_2877
Insert ticket,2024-08-08 08:08:26,case_2877
Resolve ticket,2024-08-09 11:45:14,case_2877
Closed,2024-09-02 14:09:38,case_2877
Assign seriousness,2024-08-01 00:13:48,case_2878
Take in charge ticket,2024-08-01 08:13:48,case_2878
Schedule intervention,2024-08-19 14:59:10,case_2878
Resolve ticket,2024-08-29 08:33:45,case_2878
Closed,2024-10-14 17:57:45,case_2878
Assign seriousness,2024-08-01 13:44:13,case_2879
Take in charge ticket,2024-08-07 08:56:31,case_2879
Require upgrade,2024-08-07 08:56:31,case_2879
Resolve ticket,2024-08-23 08:03:37,case_2879
Closed,2024-10-07 09:22:10,case_2879
Assign seriousness,2024-07-31 23:27:25,case_2880
Take in charge ticket,2024-08-14 08:09:06,case_2880
INVALID,2024-08-19 08:01:54,case_2880
Resolve ticket,2024-08-26 19:01:29,case_2880
Closed,2024-09-24 08:25:32,case_2880
Assign seriousness,2024-08-01 01:59:49,case_2881
Take in charge ticket,2024-08-12 19:11:53,case_2881
Wait,2024-08-12 19:11:53,case_2881
Resolve ticket,2024-08-12 19:11:53,case_2881
Closed,2024-09-16 08:16:22,case_2881
Assign seriousness,2024-08-01 06:29:30,case_2882
Take in charge ticket,2024-08-01 08:55:15,case_2882
Create SW anomaly,2024-08-05 08:19:54,case_2882
Resolve ticket,2024-09-04 08:05:36,case_2882
Closed,2024-09-30 08:52:00,case_2882
Assign seriousness,2024-08-01 02:39:04,case_2883
Take in charge ticket,2024-08-01 08:39:04,case_2883
Wait,2024-08-15 11:23:39,case_2883
Resolve ticket,2024-08-15 15:01:11,case_2883
Closed,2024-09-04 17:32:50,case_2883
Assign seriousness,2024-07-31 23:48:56,case_2884
Take in charge ticket,2024-08-09 20:00:04,case_2884
VERIFIED,2024-08-13 17:03:08,case_2884
Resolve ticket,2024-08-27 20:49:53,case_2884
Closed,2024-10-07 08:23:41,case_2884
Assign seriousness,2024-07-31 23:21:21,case_2885
Take in charge ticket,2024-08-09 16:48:35,case_2885
INVALID,2024-08-13 18:43:18,case_2885
Resolve ticket,2024-08-21 08:42:53,case_2885
Closed,2024-08-28 20:49:26,case_2885
Assign seriousness,2024-08-01 01:05:10,case_2886
Take in charge ticket,2024-08-08 08:37:02,case_2886
Insert ticket,2024-08-12 10:19:29,case_2886
Resolve ticket,2024-08-20 16:35:23,case_2886
Closed,2024-09-23 20:27:05,case_2886
Assign seriousness,2024-08-01 16:38:41,case_2887
Take in charge ticket,2024-08-01 16:38:41,case_2887
Insert ticket,2024-08-09 17:27:26,case_2887
Resolve ticket,2024-08-16 08:09:47,case_2887
Closed,2024-09-25 08:24:43,case_2887
Assign seriousness,2024-07-31 23:06:47,case_2888
Take in charge ticket,2024-08-01 08:06:47,case_2888
Create SW anomaly,2024-08-01 08:06:47,case_2888
Resolve ticket,2024-08-16 17:11:23,case_2888
Closed,2024-09-17 17:34:08,case_2888
Assign seriousness,2024-08-01 03:53:45,case_2889
Take in charge ticket,2024-08-08 08:03:54,case_2889
Require upgrade,2024-08-08 08:03:54,case_2889
Resolve ticket,2024-08-23 08:36:50,case_2889
Closed,2024-09-23 11:08:15,case_2889
Assign seriousness,2024-08-01 00:25:25,case_2890
Take in charge ticket,2024-08-01 08:25:25,case_2890
VERIFIED,2024-08-05 08:17:55,case_2890
Resolve ticket,2024-08-19 08:07:14,case_2890
Closed,2024-09-27 08:43:29,case_2890
Assign seriousness,2024-08-01 07:33:08,case_2891
Take in charge ticket,2024-08-01 08:33:08,case_2891
Insert ticket,2024-08-06 08:44:12,case_2891
Resolve ticket,2024-08-15 08:27:32,case_2891
Closed,2024-09-30 11:41:55,case_2891
Assign seriousness,2024-08-01 00:36:16,case_2892
Take in charge ticket,2024-08-08 17:27:49,case_2892
Create SW anomaly,2024-08-08 17:27:49,case_2892
Resolve ticket,2024-09-02 08:17:30,case_2892
Closed,2024-10-02 08:34:00,case_2892
Assign seriousness,2024-07-31 23:23:35,case_2893
Take in charge ticket,2024-08-02 11:15:34,case_2893
Resolve SW anomaly,2024-08-23 14:50:37,case_2893
Resolve ticket,2024-09-10 08:27:52,case_2893
Closed,2024-10-30 08:45:17,case_2893
Assign seriousness,2024-07-31 23:59:24,case_2894
Take in charge ticket,2024-08-02 16:44:05,case_2894
RESOLVED,2024-08-12 13:18:37,case_2894
Resolve ticket,2024-08-19 08:09:35,case_2894
Closed,2024-10-03 08:52:33,case_2894
Assign seriousness,2024-08-01 13:24:22,case_2895
Take in charge ticket,2024-08-01 13:24:22,case_2895
Schedule intervention,2024-08-07 10:17:18,case_2895
Resolve ticket,2024-08-19 08:55:41,case_2895
Closed,2024-10-01 08:22:59,case_2895
Assign seriousness,2024-08-01 11:14:03,case_2896
Take in charge ticket,2024-08-01 11:14:03,case_2896
Schedule intervention,2024-08-02 08:11:36,case_2896
Resolve ticket,2024-08-12 08:17:34,case_2896
Closed,2024-09-05 08:18:47,case_2896
Assign seriousness,2024-08-01 01:34:53,case_2897
Take in charge ticket,2024-08-02 08:23:39,case_2897
Require upgrade,2024-08-14 08:48:36,case_2897
Resolve ticket,2024-08-26 08:13:59,case_2897
Closed,2024-09-19 08:04:47,case_2897
Assign seriousness,2024-08-01 00:59:14,case_2898
Take in charge ticket,2024-08-01 08:59:14,case_2898
Create SW anomaly,2024-08-05 16:25:35,case_2898
Resolve ticket,2024-08-05 16:25:35,case_2898
Closed,2024-09-04 08:55:38,case_2898
Assign seriousness,2024-08-01 01:33:29,case_2899
Take in charge ticket,2024-08-05 13:13:37,case_2899
Require upgrade,2024-08-16 08:14:58,case_2899
Resolve ticket,2024-09-04 08:21:58,case_2899
Closed,2024-09-30 11:46:55,case_2899
Assign seriousness,2024-08-01 00:29:58,case_2900
Take in charge ticket,2024-08-05 16:39:52,case_2900
INVALID,2024-08-19 14:17:20,case_2900
Resolve ticket,2024-08-27 08:16:55,case_2900
Closed,2024-09-13 19:10:39,case_2900
Assign seriousness,2024-08-01 00:10:46,case_2901
Take in charge ticket,2024-08-01 08:10:46,case_2901
Insert ticket,2024-08-08 08:21:01,case_2901
Resolve ticket,2024-08-12 08:59:01,case_2901
Closed,2024-10-02 08:14:31,case_2901
Assign seriousness,2024-08-01 00:36:32,case_2902
Take in charge ticket,2024-08-05 08:06:09,case_2902
INVALID,2024-08-09 08:16:49,case_2902
Resolve ticket,2024-08-16 19:16:25,case_2902
Closed,2024-09-19 16:18:00,case_2902
Assign seriousness,2024-08-01 00:01:25,case_2903
Take in charge ticket,2024-08-01 08:01:25,case_2903
Require upgrade,2024-08-19 08:44:24,case_2903
Resolve ticket,2024-09-05 08:56:05,case_2903
Closed,2024-10-10 08:53:05,case_2903
Assign seriousness,2024-08-01 13:47:47,case_2904
Take in charge ticket,2024-08-07 15:42:34,case_2904
RESOLVED,2024-08-15 20:57:29,case_2904
Resolve ticket,2024-08-19 12:18:51,case_2904
Closed,2024-09-13 14:59:30,case_2904
Assign seriousness,2024-08-01 00:02:58,case_2905
Take in charge ticket,2024-08-07 08:49:52,case_2905
RESOLVED,2024-08-14 08:14:46,case_2905
Resolve ticket,2024-08-15 18:52:49,case_2905
Closed,2024-10-04 08:23:46,case_2905
Assign seriousness,2024-08-01 00:36:14,case_2906
Take in charge ticket,2024-08-05 08:51:48,case_2906
Insert ticket,2024-08-13 16:03:21,case_2906
Resolve ticket,2024-08-22 08:06:27,case_2906
Closed,2024-09-24 08:13:21,case_2906
Assign seriousness,2024-07-31 23:26:58,case_2907
Take in charge ticket,2024-08-05 08:54:37,case_2907
Require upgrade,2024-08-14 08:30:51,case_2907
Resolve ticket,2024-08-19 08:04:32,case_2907
Closed,2024-09-23 11:13:25,case_2907
Assign seriousness,2024-08-01 00:02:46,case_2908
Take in charge ticket,2024-08-05 08:32:36,case_2908
VERIFIED,2024-08-07 08:09:02,case_2908
Resolve ticket,2024-08-26 09:35:19,case_2908
Closed,2024-09-11 10:18:18,case_2908
Assign seriousness,2024-07-31 23:11:08,case_2909
Take in charge ticket,2024-08-01 08:11:08,case_2909
INVALID,2024-08-12 08:02:40,case_2909
Resolve ticket,2024-08-19 19:02:16,case_2909
Closed,2024-09-09 08:51:14,case_2909
Assign seriousness,2024-07-31 23:58:22,case_2910
Take in charge ticket,2024-08-19 08:58:07,case_2910
INVALID,2024-08-19 08:58:07,case_2910
Resolve ticket,2024-08-26 19:57:42,case_2910
Closed,2024-10-14 08:33:31,case_2910
Assign seriousness,2024-08-01 03:03:03,case_2911
Take in charge ticket,2024-08-08 18:25:39,case_2911
INVALID,2024-08-13 08:38:13,case_2911
Resolve ticket,2024-08-20 19:37:49,case_2911
Closed,2024-09-27 12:20:22,case_2911
Assign seriousness,2024-08-01 04:59:44,case_2912
Take in charge ticket,2024-08-08 10:07:08,case_2912
Create SW anomaly,2024-08-13 08:48:11,case_2912
Resolve ticket,2024-09-13 08:27:52,case_2912
Closed,2024-10-04 08:16:23,case_2912
Assign seriousness,2024-07-31 23:32:20,case_2913
Take in charge ticket,2024-08-02 08:06:29,case_2913
Require upgrade,2024-08-05 08:28:27,case_2913
Resolve ticket,2024-08-12 15:01:20,case_2913
Closed,2024-09-26 08:07:24,case_2913
Assign seriousness,2024-08-01 04:57:51,case_2914
Take in charge ticket,2024-08-05 10:04:43,case_2914
VERIFIED,2024-08-21 08:03:53,case_2914
Resolve ticket,2024-09-05 08:56:43,case_2914
Closed,2024-10-08 13:40:39,case_2914
Assign seriousness,2024-07-31 23:45:20,case_2915
Take in charge ticket,2024-08-05 08:37:32,case_2915
Require upgrade,2024-08-08 08:54:26,case_2915
Resolve ticket,2024-08-19 08:45:11,case_2915
Closed,2024-10-04 08:28:10,case_2915
Assign seriousness,2024-08-01 04:25:01,case_2916
Take in charge ticket,2024-08-05 10:20:36,case_2916
Schedule intervention,2024-08-05 15:19:53,case_2916
Resolve ticket,2024-08-14 11:57:08,case_2916
Closed,2024-09-10 17:28:35,case_2916
Assign seriousness,2024-07-31 23:27:40,case_2917
Take in charge ticket,2024-08-05 08:56:49,case_2917
Schedule intervention,2024-08-14 15:59:19,case_2917
Resolve ticket,2024-08-23 08:23:38,case_2917
Closed,2024-09-23 08:32:07,case_2917
Assign seriousness,2024-08-01 02:35:31,case_2918
Take in charge ticket,2024-08-05 12:38:02,case_2918
Create SW anomaly,2024-08-05 12:38:02,case_2918
Resolve ticket,2024-08-08 12:54:39,case_2918
Closed,2024-09-02 08:55:32,case_2918
Assign seriousness,2024-07-31 23:30:21,case_2919
Take in charge ticket,2024-08-01 08:30:21,case_2919
Resolve SW anomaly,2024-08-22 12:05:24,case_2919
Resolve ticket,2024-09-12 08:35:25,case_2919
Closed,2024-10-08 08:36:02,case_2919
Assign seriousness,2024-07-31 23:19:51,case_2920
Take in charge ticket,2024-08-01 08:19:51,case_2920
Schedule intervention,2024-08-07 19:43:03,case_2920
Resolve ticket,2024-08-19 08:55:07,case_2920
Closed,2024-09-23 16:27:46,case_2920
Assign seriousness,2024-08-01 00:05:21,case_2921
Take in charge ticket,2024-08-01 08:31:43,case_2921
Insert ticket,2024-08-07 08:24:15,case_2921
Resolve ticket,2024-08-12 08:39:58,case_2921
Closed,2024-09-09 08:01:47,case_2921
Assign seriousness,2024-08-01 00:29:43,case_2922
Take in charge ticket,2024-08-01 08:29:43,case_2922
Schedule intervention,2024-08-05 08:19:01,case_2922
Resolve ticket,2024-08-14 16:42:05,case_2922
Closed,2024-09-23 08:54:08,case_2922
Assign seriousness,2024-07-31 23:05:07,case_2923
Take in charge ticket,2024-08-08 09:18:29,case_2923
Schedule intervention,2024-08-12 08:08:14,case_2923
Resolve ticket,2024-08-21 17:01:30,case_2923
Closed,2024-10-04 11:19:11,case_2923
Assign seriousness,2024-08-01 01:07:26,case_2924
Take in charge ticket,2024-08-12 08:42:10,case_2924
Wait,2024-08-15 08:52:05,case_2924
Resolve ticket,2024-08-22 14:06:09,case_2924
Closed,2024-09-26 08:44:55,case_2924
Assign seriousness,2024-08-01 00:28:40,case_2925
Take in charge ticket,2024-08-01 08:28:40,case_2925
Schedule intervention,2024-08-05 08:17:32,case_2925
Resolve ticket,2024-08-15 08:51:18,case_2925
Closed,2024-09-24 09:07:08,case_2925
Assign seriousness,2024-07-31 23:56:30,case_2926
Take in charge ticket,2024-08-02 08:44:47,case_2926
Insert ticket,2024-08-08 15:09:34,case_2926
Resolve ticket,2024-08-08 15:09:34,case_2926
Closed,2024-09-18 08:42:32,case_2926
Assign seriousness,2024-08-01 00:24:03,case_2927
Take in charge ticket,2024-08-05 08:18:39,case_2927
VERIFIED,2024-08-09 15:42:01,case_2927
Resolve ticket,2024-08-23 08:44:40,case_2927
Closed,2024-09-24 08:02:51,case_2927
Assign seriousness,2024-07-31 23:23:49,case_2928
Take in charge ticket,2024-08-01 08:06:32,case_2928
Schedule intervention,2024-08-08 08:23:32,case_2928
Resolve ticket,2024-08-19 10:23:20,case_2928
Closed,2024-10-09 13:45:15,case_2928
Assign seriousness,2024-07-31 23:56:46,case_2929
Take in charge ticket,2024-08-12 08:10:03,case_2929
Resolve SW anomaly,2024-09-02 11:45:06,case_2929
Resolve ticket,2024-09-24 14:17:10,case_2929
Closed,2024-10-21 11:30:39,case_2929
Assign seriousness,2024-08-01 02:36:21,case_2930
Take in charge ticket,2024-08-05 17:56:12,case_2930
Resolve SW anomaly,2024-08-27 08:31:15,case_2930
Resolve ticket,2024-09-10 16:57:54,case_2930
Closed,2024-10-03 08:46:16,case_2930
Assign seriousness,2024-07-31 23:42:27,case_2931
Take in charge ticket,2024-08-01 08:42:27,case_2931
VERIFIED,2024-08-05 08:59:27,case_2931
Resolve ticket,2024-08-15 08:09:23,case_2931
Closed,2024-09-23 08:04:28,case_2931
Assign seriousness,2024-08-01 01:56:28,case_2932
Take in charge ticket,2024-08-15 08:03:29,case_2932
Insert ticket,2024-08-21 08:48:48,case_2932
Resolve ticket,2024-08-21 08:48:48,case_2932
Closed,2024-09-16 08:15:05,case_2932
Assign seriousness,2024-07-31 23:59:54,case_2933
Take in charge ticket,2024-08-01 08:13:06,case_2933
Require upgrade,2024-08-02 13:54:21,case_2933
Resolve ticket,2024-08-23 08:29:19,case_2933
Closed,2024-10-04 08:01:29,case_2933
Assign seriousness,2024-08-01 00:00:49,case_2934
Take in charge ticket,2024-08-01 08:00:49,case_2934
VERIFIED,2024-08-09 14:45:17,case_2934
Resolve ticket,2024-08-26 09:05:07,case_2934
Closed,2024-10-21 08:24:09,case_2934
Assign seriousness,2024-07-31 23:57:59,case_2935
Take in charge ticket,2024-08-19 19:05:51,case_2935
INVALID,2024-08-21 14:51:17,case_2935
Resolve ticket,2024-08-29 08:50:53,case_2935
Closed,2024-09-26 17:20:00,case_2935
Assign seriousness,2024-08-01 01:54:28,case_2936
Take in charge ticket,2024-08-01 08:54:28,case_2936
Insert ticket,2024-08-08 08:44:14,case_2936
Resolve ticket,2024-08-09 08:18:38,case_2936
Closed,2024-09-16 12:21:11,case_2936
Assign seriousness,2024-07-31 23:54:48,case_2937
Take in charge ticket,2024-08-01 08:54:48,case_2937
Insert ticket,2024-08-05 19:50:47,case_2937
Resolve ticket,2024-08-13 18:13:46,case_2937
Closed,2024-09-16 14:10:14,case_2937
Assign seriousness,2024-08-01 00:01:03,case_2938
Take in charge ticket,2024-08-05 09:41:28,case_2938
RESOLVED,2024-08-12 16:38:09,case_2938
Resolve ticket,2024-08-19 16:15:29,case_2938
Closed,2024-09-02 19:20:28,case_2938
Assign seriousness,2024-07-31 23:53:51,case_2939
Take in charge ticket,2024-08-07 08:39:15,case_2939
Require upgrade,2024-08-12 16:31:47,case_2939
Resolve ticket,2024-08-26 08:01:05,case_2939
Closed,2024-10-10 08:40:54,case_2939
Assign seriousness,2024-08-01 08:54:51,case_2940
Take in charge ticket,2024-08-01 08:54:51,case_2940
